"word","oldword","strokes","pinyin","radicals"
"庾","庾","11","yǔ","广"
"瘐","瘐","13","yǔ","疒"
"窳","窳","15","yǔ","穴"
"龉","齬","15","yǔ","齿"
"瘀","瘀","13","yū","疒"
"纡","紆","6","yū","纟"
"迂","迂","6","yū","辶"
"淤","淤","11","yū","氵"
"元","元","4","yuán","儿"
"员","唗","7","yuán","口"
"园","園","7","yuán","囗"
"沅","沅","7","yuán","氵"
"橼","櫞","16","yuán","木"
"螈","螈","16","yuán","虫"
"媛","媛","12","yuán","女"
"垣","垣","9","yuán","土"
"爰","爰","9","yuán","爫"
"原","原","10","yuán","厂"
"圆","坅","10","yuán","囗"
"袁","袁","10","yuán","衣"
"援","援","12","yuán","扌"
"缘","緣","12","yuán","纟"
"鼋","黿","12","yuán","黽"
"塬","塬","13","yuán","土"
"源","源","13","yuán","氵"
"猿","猨","13","yuán","犭"
"辕","轅","14","yuán","车"
"醞","醞","10","yuán",""
"芫","芫","7","yuán","艹"
"瑗","瑗","13","yuàn","王"
"愿","愿","14","yuàn","心"
"苑","苑","8","yuàn","艹"
"怨","怨","9","yuàn","心"
"院","院","9","yuàn","阝"
"远","遠","7","yuǎn","辶"
"蜎","蜎","11","yuān",""
"箢","箢","14","yuān","竹"
"渊","測","11","yuān","氵"
"鸢","鴖","8","yuān","鸟"
"冤","寃","10","yuān","冖"
"眢","眢","10","yuān","目"
"鸳","鴛","10","yuān","鸟"
"哕","噦","9","yue","口"
"鹡","鹡","12","yuè",""
"趯","趯","17","yuè",""
"悦","悦","10","yuè","忄"
"钺","鉿","10","yuè","钅"
"阅","閲","10","yuè","门"
"跃","躶","11","yuè","足"
"粤","粤","12","yuè","米"
"越","越","12","yuè","走"
"樾","樾","16","yuè","木"
"龠","龠","17","yuè","龠"
"瀹","瀹","20","yuè","氵"
"龥","龥","12","yuè",""
"月","月","4","yuè","月"
"戉","戉","6","yuè",""
"刖","蛂","6","yuè","刂"
"岳","嶽","8","yuè","山"
"曰","曰","4","yuē","曰"
"曱","曱","9","yuē",""
"约","約","6","yuē","纟"
"纭","紜","7","yún","纟"
"芸","芸","7","yún","艹"
"昀","昀","8","yún","日"
"云","雲","4","yún","二"
"勻","勻","12","yún",""
"匀","匀","4","yún","勹"
"郧","鄖","9","yún","阝"
"耘","耘","10","yún","耒"
"筼","筼","12","yún",""
"纈","纈","12","yún",""
"酝","醖","11","yùn","酉"
"愠","愠","12","yùn","忄"
"孕","孕","5","yùn","子"
"运","運","7","yùn","辶"
"郓","鄆","8","yùn","阝"
"恽","惲","9","yùn","忄"
"韫","韞","13","yùn","韦"
"韵","韻","13","yùn","音"
"熨","熨","15","yùn","火"
"蕴","蘮","15","yùn","艹"
"允","允","4","yǔn","儿"
"狁","狁","7","yǔn","犭"
"陨","雃","9","yǔn","阝"
"殒","殞","11","yǔn","歹"
"氲","氲","13","yūn","气"
"晕","暈","10","yūn","日"
"趕","趕","12","yūn",""
"蓂","蓂","12","yūn",""
"杂","雜","6","zá","木"
"砸","砸","10","zá","石"
"咋","咋","8","zǎ","口"
"紮","紮","5","zā",""
"咂","咂","8","zā","口"
"拶","拶","9","zā","扌"
"匝","帀","5","zā","匚"
"再","再","6","zài","冂"
"在","在","6","zài","土"
"宰","宰","10","zǎi","宀"
"载","載","10","zǎi","车"
"崽","崽","12","zǎi","山"
"仔","仔","5","zǎi","亻"
"灾","災","7","zāi","火"
"甾","甾","8","zāi","田"
"哉","哉","9","zāi","口"
"栽","栽","10","zāi","木"
"咱","喒","9","zán","口"
"暂","暫","12","zàn","日"
"赞","贊","16","zàn","贝"
"錾","鐈","16","zàn","金"
"瓒","瓚","20","zàn","王"
"昝","昝","9","zǎn","日"
"攒","攅","19","zǎn","扌"
"趱","趲","23","zǎn","走"
"糌","糌","15","zān","米"
"簪","簮","18","zān","竹"
"奘","奘","10","zànɡ","大"
"葬","奘","12","zànɡ","艹"
"驵","駔","8","zǎnɡ","马"
"脏","舓","10","zānɡ","月"
"赃","趎","10","zānɡ","贝"
"臧","臧","14","zānɡ","臣"
"凿","鑿","12","záo","凵"
"灶","竈","7","zào","火"
"皂","皁","7","zào","白"
"唣","唕","10","zào","口"
"造","造","10","zào","辶"
"噪","喿","16","zào","口"
"簉","簉","16","zào",""
"燥","燥","17","zào","火"
"躁","躁","20","zào","足"
"憊","憊","10","zào",""
"藻","藻","19","zǎo","艹"
"早","早","6","zǎo","日"
"枣","棗","8","zǎo","木"
"蚤","蚤","9","zǎo","虫"
"澡","澡","16","zǎo","氵"
"遭","遭","14","zāo","辶"
"糟","糟","17","zāo","米"
"蹧","蹧","10","zāo",""
"则","則","6","zé","刂"
"择","擇","8","zé","扌"
"泽","澤","8","zé","氵"
"责","責","8","zé","贝"
"迮","迮","8","zé","辶"
"啧","噆","11","zé","口"
"帻","幘","11","zé","巾"
"笮","笮","11","zé","竹"
"舴","舴","11","zé","舟"
"赜","賾","15","zé","贝"
"箦","簀","14","zé","竹"
"仄","仄","4","zè","人"
"昃","昃","8","zè","日"
"啫","啫","17","zē",""
"贼","賊","10","zéi","贝"
"鲗","鲗","10","zéi",""
"谮","譸","14","zèn","讠"
"譽","譽","8","zèn",""
"怎","怎","9","zěn","心"
"锃","鋥","12","zènɡ","钅"
"甑","甑","16","zènɡ","瓦"
"赠","贈","16","zènɡ","贝"
"增","增","15","zēnɡ","土"
"憎","憎","15","zēnɡ","忄"
"缯","繒","15","zēnɡ","纟"
"罾","罾","17","zēnɡ","罒"
"馇","餷","12","zha","饣"
"札","札","5","zhá","木"
"轧","軋","5","zhá","车"
"闸","閘","8","zhá","门"
"铡","鍘","11","zhá","钅"
"诈","詐","7","zhà","讠"
"咤","咤","9","zhà","口"
"乍","乍","5","zhà","丿"
"炸","煠","9","zhà","火"
"痄","痄","10","zhà","疒"
"蚱","蚱","11","zhà","虫"
"榨","榨","14","zhà","木"
"吒","吒","6","zhà","口"
"柞","柞","9","zhà","木"
"苲","苲","11","zhǎ",""
"眨","眨","9","zhǎ","目"
"砟","砟","10","zhǎ","石"
"齄","齄","8","zhā",""
"扎","紥","4","zhā","扌"
"哳","哳","10","zhā","口"
"喳","喳","12","zhā","口"
"揸","摣","12","zhā","扌"
"渣","渣","12","zhā","氵"
"楂","樝","13","zhā","木"
"债","債","10","zhai","亻"
"砦","砦","11","zhai","石"
"寨","寨","14","zhai","宀"
"瘵","瘵","16","zhai","疒"
"宅","宅","6","zhái","宀"
"翟","翟","14","zhái","羽"
"窄","窄","10","zhǎi","穴"
"摘","摘","14","zhāi","扌"
"斋","斎","10","zhāi","文"
"占","占","5","zhàn","卜"
"佔","佔","7","zhàn","亻"
"战","戰","9","zhàn","戈"
"栈","棧","9","zhàn","木"
"站","站","10","zhàn","立"
"绽","綻","11","zhàn","纟"
"湛","湛","12","zhàn","氵"
"蘸","蘸","22","zhàn","艹"
"辥","辥","12","zhàn",""
"斩","斬","8","zhǎn","斤"
"飐","飐","8","zhǎn",""
"展","展","10","zhǎn","尸"
"盏","眐","10","zhǎn","皿"
"崭","嶄","11","zhǎn","山"
"搌","搌","13","zhǎn","扌"
"鳣","鱣","21","zhān","鱼"
"詹","詹","13","zhān","言"
"谵","譫","15","zhān","讠"
"霑","霑","13","zhān",""
"瞻","瞻","18","zhān","目"
"沾","沾","8","zhān","氵"
"毡","氊","9","zhān","毛"
"旃","旃","10","zhān","方"
"栴","栴","8","zhān",""
"粘","粘","11","zhān","米"
"嶂","嶂","14","zhànɡ","山"
"幛","幛","14","zhànɡ","巾"
"瘴","瘴","16","zhànɡ","疒"
"障","障","13","zhànɡ","阝"
"丈","丈","3","zhànɡ","一"
"仗","仗","5","zhànɡ","亻"
"帐","帳","7","zhànɡ","巾"
"杖","杖","7","zhànɡ","木"
"胀","脹","8","zhànɡ","月"
"账","賬","8","zhànɡ","贝"
"掌","掌","12","zhǎnɡ","手"
"仉","仉","4","zhǎnɡ","亻"
"涨","漲","10","zhǎnɡ","氵"
"樟","樟","15","zhānɡ","木"
"璋","璋","15","zhānɡ","王"
"蟑","蟑","17","zhānɡ","虫"
"章","章","11","zhānɡ","立"
"鄣","鄣","13","zhānɡ","阝"
"嫜","嫜","14","zhānɡ","女"
"彰","彰","14","zhānɡ","彡"
"漳","漳","14","zhānɡ","氵"
"獐","麞","14","zhānɡ","犭"
"张","張","7","zhānɡ","弓"
"召","召","5","zhào","口"
"兆","兆","6","zhào","儿"
"诏","詔","7","zhào","讠"
"赵","趙","9","zhào","走"
"笊","笊","10","zhào","竹"
"棹","櫂","12","zhào","木"
"照","炤","13","zhào","灬"
"罩","罩","13","zhào","罒"
"肇","胐","14","zhào","聿"
"爫","爫","9","zhǎo",""
"找","找","7","zhǎo","扌"
"沼","沼","8","zhǎo","氵"
"爪","爪","4","zhǎo","爪"
"钊","釗","7","zhāo","钅"
"招","招","8","zhāo","扌"
"昭","炤","9","zhāo","日"
"着","着","11","zhe","目"
"哲","喆","10","zhé","口"
"辄","輒","11","zhé","车"
"蛰","蟯","12","zhé","虫"
"谪","謫","13","zhé","讠"
"磔","磔","15","zhé","石"
"辙","辢","16","zhé","车"
"这","這","7","zhè","辶"
"柘","柘","9","zhè","木"
"浙","浙","10","zhè","氵"
"蔗","蔗","14","zhè","艹"
"鹧","鷓","16","zhè","鸟"
"者","者","8","zhě","聅"
"锗","鎛","13","zhě","钅"
"赭","赭","15","zhě","赤"
"褶","褶","16","zhě","衤"
"蜇","蜇","13","zhē","虫"
"遮","遮","14","zhē","辶"
"镇","鎮","15","zhèn","钅"
"震","震","15","zhèn","雨"
"圳","圳","6","zhèn","土"
"阵","陣","6","zhèn","阝"
"鸩","鴆","9","zhèn","鸟"
"振","振","10","zhèn","扌"
"朕","朕","10","zhèn","月"
"赈","賑","11","zhèn","贝"
"诊","診","7","zhěn","讠"
"枕","枕","8","zhěn","木"
"姫","姫","8","zhěn",""
"缜","縝","13","zhěn","纟"
"稹","稹","15","zhěn","禾"
"轸","輋","9","zhěn","车"
"畛","畛","10","zhěn","田"
"疹","疹","10","zhěn","疒"
"葄","葄","10","zhěn",""
"胗","胗","9","zhēn","月"
"榛","榛","14","zhēn","木"
"箴","箴","15","zhēn","竹"
"臻","臻","16","zhēn","至"
"贞","貞","6","zhēn","贝"
"针","針","7","zhēn","钅"
"侦","偵","8","zhēn","亻"
"浈","湞","9","zhēn","氵"
"珍","珎","9","zhēn","王"
"桢","榚","10","zhēn","木"
"真","真","10","zhēn","目"
"砧","磚","10","zhēn","石"
"祯","禎","10","zhēn","礻"
"斟","斟","13","zhēn","斗"
"甄","甄","13","zhēn","瓦"
"蓁","蓁","13","zhēn","艹"
"幀","幀","10","zhēn",""
"帧","帧","9","zhēn","巾"
"椹","椹","13","zhēn","木"
"政","政","9","zhènɡ","攵"
"症","皔","10","zhènɡ","疒"
"正","正","5","zhènɡ","止"
"证","証","7","zhènɡ","讠"
"诤","諍","8","zhènɡ","讠"
"郑","鄭","8","zhènɡ","阝"
"挣","挣","9","zhènɡ","扌"
"拯","拯","9","zhěnɡ","扌"
"整","整","16","zhěnɡ","攵"
"氶","氶","8","zhěnɡ",""
"狰","狰","9","zhēnɡ","犭"
"钲","鉦","10","zhēnɡ","钅"
"崢","崢","8","zhēnɡ",""
"争","爭","6","zhēnɡ","刀"
"征","征","8","zhēnɡ","彳"
"怔","怔","8","zhēnɡ","忄"
"峥","峥","9","zhēnɡ","山"
"筝","筝","12","zhēnɡ","竹"
"蒸","蒸","13","zhēnɡ","艹"
"睁","睁","11","zhēnɡ","目"
"铮","錺","11","zhēnɡ","钅"
"焌","焌","9","zhēnɡ",""
"埴","埴","11","zhí","土"
"职","職","11","zhí","耳"
"植","植","12","zhí","木"
"殖","殖","12","zhí","歹"
"絷","縶","12","zhí","糸"
"跖","蹠","12","zhí","足"
"直","直","8","zhí","目"
"值","值","10","zhí","亻"
"摭","拓","14","zhí","扌"
"执","執","6","zhí","扌"
"侄","姪","8","zhí","亻"
"踯","躸","15","zhí","足"
"埶","埶","7","zhí",""
"鷈","鷈","7","zhì",""
"廳","廳","12","zhì",""
"膣","膣","15","zhì","月"
"觯","觶","15","zhì","角"
"踬","躻","15","zhì","足"
"置","置","13","zhì","罒"
"雉","雉","13","zhì","隹"
"掷","攕","11","zhì","扌"
"痔","痔","11","zhì","疒"
"窒","窒","11","zhì","穴"
"鸷","鷙","11","zhì","鸟"
"彘","彘","12","zhì","彑"
"智","智","12","zhì","日"
"滞","滯","12","zhì","氵"
"痣","痣","12","zhì","疒"
"蛭","蛭","12","zhì","虫"
"骘","騭","12","zhì","马"
"稙","稙","12","zhì",""
"稚","穉","13","zhì","禾"
"桎","桎","10","zhì","木"
"秩","秩","10","zhì","禾"
"致","致","10","zhì","至"
"贽","贄","10","zhì","贝"
"轾","輊","10","zhì","车"
"峙","峙","9","zhì","山"
"栉","櫛","9","zhì","木"
"陟","陟","9","zhì","阝"
"挚","挚","10","zhì","手"
"至","至","6","zhì","至"
"志","志","7","zhì","心"
"忮","忮","7","zhì","忄"
"豸","豸","7","zhì","豸"
"制","制","8","zhì","刂"
"帙","袟","8","zhì","巾"
"帜","幟","8","zhì","巾"
"治","治","8","zhì","氵"
"炙","炙","8","zhì","火"
"质","質","8","zhì","贝"
"郅","郅","8","zhì","阝"
"槜","槜","12","zhì",""
"猳","猳","8","zhì",""
"豻","豻","12","zhì",""
"痺","痺","5","zhǐ",""
"止","止","4","zhǐ","止"
"旨","旨","6","zhǐ","日"
"址","阯","7","zhǐ","土"
"祉","祉","8","zhǐ","礻"
"咫","咫","9","zhǐ","口"
"纸","紙","7","zhǐ","纟"
"芷","芷","7","zhǐ","艹"
"指","指","9","zhǐ","扌"
"枳","枳","9","zhǐ","木"
"轵","轵","9","zhǐ","车"
"趾","趾","11","zhǐ","足"
"黹","黹","12","zhǐ","黹"
"酯","酯","13","zhǐ","酉"
"胝","胝","9","zhī","月"
"脂","脂","10","zhī","月"
"椥","椥","10","zhī",""
"蜘","蜘","14","zhī","虫"
"蘵","蘵","8","zhī",""
"只","隻","5","zhī","口"
"之","之","3","zhī","丿"
"支","支","4","zhī","支"
"卮","巵","5","zhī","厄"
"汁","汁","5","zhī","氵"
"芝","芝","6","zhī","艹"
"枝","枝","8","zhī","木"
"知","知","8","zhī","矢"
"织","織","8","zhī","纟"
"肢","肢","8","zhī","月"
"栀","梔","9","zhī","木"
"祗","祇","9","zhī","礻"
"仲","仲","6","zhònɡ","亻"
"众","衆","6","zhònɡ","人"
"重","重","9","zhònɡ","里"
"謅","謅","9","zhònɡ",""
"踵","踵","16","zhǒnɡ","足"
"肿","腫","8","zhǒnɡ","月"
"种","穘","9","zhǒnɡ","禾"
"冢","塿","10","zhǒnɡ","冖"
"终","絢","8","zhōnɡ","纟"
"柊","柊","12","zhōnɡ",""
"盅","盅","9","zhōnɡ","皿"
"钟","鐘","9","zhōnɡ","钅"
"舯","舯","10","zhōnɡ","舟"
"衷","衷","10","zhōnɡ","衣"
"锺","锺","10","zhōnɡ","钅"
"螽","螽","17","zhōnɡ","虫"
"中","中","4","zhōnɡ","丨"
"彸","彸","12","zhōnɡ",""
"忠","忠","8","zhōnɡ","心"
"蕎","蕎","10","zhōnɡ",""
"妯","妯","8","zhóu","女"
"轴","輘","9","zhóu","车"
"碡","碡","14","zhóu","石"
"胄","胄","9","zhòu","月"
"荮","葤","9","zhòu","艹"
"皱","皺","10","zhòu","皮"
"酎","酎","10","zhòu","酉"
"骤","骵","17","zhòu","马"
"籀","籀","19","zhòu","竹"
"纣","紂","6","zhòu","纟"
"咒","呪","8","zhòu","口"
"宙","宙","8","zhòu","宀"
"绉","縰","8","zhòu","纟"
"冑","冑","12","zhòu",""
"昼","晝","9","zhòu","日"
"籲","籲","10","zhòu",""
"椆","椆","11","zhòu",""
"萬","萬","12","zhǒu",""
"肘","肘","7","zhǒu","月"
"帚","帚","8","zhǒu","巾"
"粥","粥","12","zhōu","米"
"洲","洲","9","zhōu","氵"
"州","州","6","zhōu","川"
"舟","舟","6","zhōu","舟"
"诌","謅","7","zhōu","讠"
"周","周","8","zhōu","口"
"啁","啁","11","zhōu","口"
"竹","竹","6","zhú","竹"
"竺","竺","8","zhú","竹"
"烛","爐","10","zhú","火"
"逐","逐","10","zhú","辶"
"舳","舳","11","zhú","舟"
"瘃","瘃","13","zhú","疒"
"躅","躅","20","zhú","足"
"箸","筯","14","zhù","竹"
"翥","翥","14","zhù","羽"
"贮","賏","8","zhù","贝"
"伫","佇","6","zhù","亻"
"住","住","7","zhù","亻"
"助","助","7","zhù","力"
"苎","苧","7","zhù","艹"
"杼","杼","8","zhù","木"
"注","注","8","zhù","氵"
"驻","駐","8","zhù","马"
"壴","壴","8","zhù",""
"柱","柱","9","zhù","木"
"炷","炷","9","zhù","火"
"祝","祝","9","zhù","礻"
"疰","疰","10","zhù","疒"
"著","著","11","zhù","艹"
"蛀","蛀","11","zhù","虫"
"筑","篵","12","zhù","竹"
"註","註","11","zhù",""
"铸","鑤","12","zhù","钅"
"尌","尌","11","zhù",""
"絘","絘","9","zhù",""
"輔","輔","12","zhù",""
"渚","渚","11","zhǔ","氵"
"煮","煑","12","zhǔ","灬"
"嘱","囑","15","zhǔ","口"
"麈","麈","16","zhǔ","鹿"
"瞩","矚","17","zhǔ","目"
"主","主","5","zhǔ","丶"
"拄","拄","8","zhǔ","扌"
"橥","橥","15","zhū","木"
"硃","硃","11","zhū",""
"铢","銖","11","zhū","钅"
"蛛","蛛","12","zhū","虫"
"槠","櫧","14","zhū","木"
"潴","潴","14","zhū","氵"
"朱","朱","6","zhū","木"
"侏","侏","8","zhū","亻"
"诛","誨","8","zhū","讠"
"邾","邾","8","zhū","阝"
"洙","洙","9","zhū","氵"
"茱","茱","9","zhū","艹"
"株","株","10","zhū","木"
"珠","珠","10","zhū","王"
"诸","謙","10","zhū","讠"
"猪","猪","11","zhū","犭"
"絲","絲","10","zhū",""
"抓","抓","7","zhuā","扌"
"拽","拽","9","zhuài","扌"
"蒭","蒭","8","zhuàn",""
"啭","囀","11","zhuàn","口"
"撰","撰","15","zhuàn","扌"
"篆","篆","15","zhuàn","竹"
"馔","饌","15","zhuàn","饣"
"转","辒","8","zhuǎn","车"
"颛","顓","15","zhuān","页"
"砖","磚","9","zhuān","石"
"专","專","4","zhuān","一"
"璦","璦","9","zhuān",""
"謐","謐","9","zhuān",""
"壮","壯","6","zhuànɡ","士"
"状","狀","7","zhuànɡ","犬"
"幢","幢","15","zhuànɡ","巾"
"撞","撞","15","zhuànɡ","扌"
"妆","妝","6","zhuānɡ","女"
"庄","莊","6","zhuānɡ","广"
"桩","樁","10","zhuānɡ","木"
"装","裝","12","zhuānɡ","衣"
"赘","贅","14","zhuì","贝"
"坠","墜","7","zhuì","土"
"缀","緔","11","zhuì","纟"
"惴","惴","12","zhuì","忄"
"缒","縫","12","zhuì","纟"
"隹","隹","8","zhuī","隹"
"追","追","9","zhuī","辶"
"骓","騥","11","zhuī","马"
"椎","椎","12","zhuī","木"
"锥","錰","13","zhuī","钅"
"准","准","10","zhǔn","冫"
"準","準","10","zhǔn",""
"肫","肫","8","zhūn","月"
"窀","窀","9","zhūn","穴"
"谆","諄","10","zhūn","讠"
"卓","卓","8","zhuó","十"
"琢","琢","12","zhuó","王"
"斲","斲","11","zhuó",""
"禚","禚","14","zhuó","礻"
"茁","茁","8","zhuó","艹"
"斫","斫","9","zhuó","斤"
"浊","濁","9","zhuó","氵"
"浞","浞","10","zhuó","氵"
"诼","諑","10","zhuó","讠"
"酌","酌","10","zhuó","酉"
"啄","啄","11","zhuó","口"
"镯","鑓","18","zhuó","钅"
"擢","擢","17","zhuó","扌"
"濯","濯","17","zhuó","氵"
"灼","灼","7","zhuó","火"
"無","無","8","zhuó",""
"乹","乹","8","zhuó",""
"坴","坴","8","zhuó",""
"拙","拙","8","zhuō","扌"
"倬","倬","10","zhuō","亻"
"捉","捉","10","zhuō","扌"
"桌","棹","10","zhuō","木"
"涿","涿","11","zhuō","氵"
"字","字","6","zì","子"
"自","自","6","zì","自"
"恣","恣","10","zì","心"
"牸","牸","6","zì",""
"渍","漬","11","zì","氵"
"眦","眥","11","zì","目"
"姊","姉","7","zǐ","女"
"秭","秭","9","zǐ","禾"
"耔","秄","9","zǐ","耒"
"笫","笫","10","zǐ","竹"
"梓","梓","11","zǐ","木"
"紫","紫","12","zǐ","糸"
"滓","滓","13","zǐ","氵"
"籽","籽","9","zǐ","米"
"子","子","3","zǐ","子"
"檜","檜","3","zǐ",""
"茈","茈","9","zǐ","艹"
"閏","閏","12","zī",""
"觜","觜","13","zī","角"
"趑","趑","13","zī","走"
"锱","錹","13","zī","钅"
"龇","齜","14","zī","齿"
"趦","趦","10","zī",""
"髭","頾","16","zī","髟"
"鲻","鯔","16","zī","鱼"
"訾","訾","13","zī","言"
"孜","孜","7","zī","子"
"兹","兹","9","zī","乺"
"咨","咨","9","zī","口"
"姿","姿","9","zī","女"
"赀","賒","10","zī","贝"
"资","賧","10","zī","贝"
"淄","淄","11","zī","氵"
"缁","緇","11","zī","纟"
"谘","謏","11","zī","讠"
"孳","孳","12","zī","子"
"嵫","嵫","12","zī","山"
"滋","滋","12","zī","氵"
"粢","粢","12","zī","米"
"辎","輜","12","zī","车"
"吱","吱","7","zī","口"
"粽","糵","14","zònɡ","米"
"瘲","瘲","7","zònɡ",""
"纵","縱","7","zònɡ","纟"
"熜","熜","12","zǒnɡ",""
"爍","爍","9","zǒnɡ",""
"总","總","9","zǒnɡ","心"
"偬","傯","11","zǒnɡ","亻"
"踪","蹤","15","zōnɡ","足"
"鬃","鬭","18","zōnɡ","髟"
"宗","宗","8","zōnɡ","宀"
"综","綾","11","zōnɡ","纟"
"棕","椶","12","zōnɡ","木"
"腙","腙","12","zōnɡ","月"
"體","體","11","zōnɡ",""
"耤","耤","11","zōnɡ",""
"奏","奏","9","zòu","大"
"揍","揍","12","zòu","扌"
"走","走","7","zǒu","走"
"辶","辶","11","zǒu",""
"鄹","鄖","16","zōu","阝"
"鲰","鰋","16","zōu","鱼"
"邹","鄒","7","zōu","阝"
"驺","騶","8","zōu","马"
"诹","諏","10","zōu","讠"
"陬","陬","10","zōu","阝"
"鄖","鄖","10","zōu","阝"
"足","足","7","zú","足"
"卒","卒","8","zú","十"
"族","族","11","zú","方"
"镞","鏃","16","zú","钅"
"綷","綷","14","zú",""
"祖","祖","9","zǔ","礻"
"诅","詛","7","zǔ","讠"
"阻","阻","7","zǔ","阝"
"组","絤","8","zǔ","纟"
"俎","俎","9","zǔ","人"
"租","租","10","zū","禾"
"菹","葅","11","zū","艹"
"钻","鑽","10","zuàn","钅"
"攥","攥","23","zuàn","扌"
"赚","賺","14","zuàn","贝"
"缵","纘","19","zuǎn","纟"
"纂","纂","20","zuǎn","糸"
"躜","躦","23","zuān","足"
"蕞","蕞","15","zuì","艹"
"醉","醉","15","zuì","酉"
"晬","晬","16","zuì",""
"最","最","12","zuì","曰"
"罪","辠","13","zuì","罒"
"瞓","瞓","11","zuì",""
"嘴","嘴","16","zuǐ","口"
"撙","撙","15","zǔn","扌"
"尊","尊","12","zūn","寸"
"遵","遵","15","zūn","辶"
"樽","罇","16","zūn","木"
"鳟","鱲","20","zūn","鱼"
"昨","昨","9","zuó","日"
"作","作","7","zuò","亻"
"坐","坐","7","zuò","土"
"阼","阼","7","zuò","阝"
"怍","怍","8","zuò","忄"
